,Jahr,MO_TROPENNAECHTE,MO_FROSTTAGE,MO_SOMMERTAGE,MO_HEISSE_TAGE,MO_EISTAGE,MO_SOMMERTAGE_RCP8.5_Minimum,MO_SOMMERTAGE_RCP8.5_Median,MO_SOMMERTAGE_RCP8.5_Maximum,MO_SOMMERTAGE_RCP4.5_Minimum,MO_SOMMERTAGE_RCP4.5_Median,MO_SOMMERTAGE_RCP4.5_Maximum,MO_SOMMERTAGE_RCP2.6_Minimum,MO_SOMMERTAGE_RCP2.6_Median,MO_SOMMERTAGE_RCP2.6_Maximum,MO_HEISSE_TAGE_RCP8.5_Minimum,MO_HEISSE_TAGE_RCP8.5_Median,MO_HEISSE_TAGE_RCP8.5_Maximum,MO_HEISSE_TAGE_RCP4.5_Minimum,MO_HEISSE_TAGE_RCP4.5_Median,MO_HEISSE_TAGE_RCP4.5_Maximum,MO_HEISSE_TAGE_RCP2.6_Minimum,MO_HEISSE_TAGE_RCP2.6_Median,MO_HEISSE_TAGE_RCP2.6_Maximum,MO_TROPENNAECHTE_RCP8.5_Minimum,MO_TROPENNAECHTE_RCP8.5_Median,MO_TROPENNAECHTE_RCP8.5_Maximum,MO_TROPENNAECHTE_RCP4.5_Minimum,MO_TROPENNAECHTE_RCP4.5_Median,MO_TROPENNAECHTE_RCP4.5_Maximum,MO_TROPENNAECHTE_RCP2.6_Minimum,MO_TROPENNAECHTE_RCP2.6_Median,MO_TROPENNAECHTE_RCP2.6_Maximum,MO_FROSTTAGE_RCP8.5_Minimum,MO_FROSTTAGE_RCP8.5_Median,MO_FROSTTAGE_RCP8.5_Maximum,MO_FROSTTAGE_RCP4.5_Minimum,MO_FROSTTAGE_RCP4.5_Median,MO_FROSTTAGE_RCP4.5_Maximum,MO_FROSTTAGE_RCP2.6_Minimum,MO_FROSTTAGE_RCP2.6_Median,MO_FROSTTAGE_RCP2.6_Maximum,MO_EISTAGE_RCP8.5_Minimum,MO_EISTAGE_RCP8.5_Median,MO_EISTAGE_RCP8.5_Maximum,MO_EISTAGE_RCP4.5_Minimum,MO_EISTAGE_RCP4.5_Median,MO_EISTAGE_RCP4.5_Maximum,MO_EISTAGE_RCP2.6_Minimum,MO_EISTAGE_RCP2.6_Median,MO_EISTAGE_RCP2.6_Maximum
103,2075.0,,,,,,43.31818181818182,55.22727272727273,103.57272727272726,35.56363636363636,46.52727272727273,75.68181818181819,34.49090909090909,40.93636363636363,56.599999999999994,8.290909090909091,14.363636363636363,47.68181818181818,6.3545454545454545,10.336363636363636,28.745454545454546,6.290909090909091,7.909090909090908,16.654545454545456,0.36363636363636365,5.418181818181818,42.38181818181818,0.14545454545454545,1.5636363636363635,20.472727272727276,-0.027272727272727282,0.5181818181818182,10.272727272727273,-26.32727272727273,12.345454545454546,31.136363636363637,-4.363636363636363,19.072727272727274,35.75454545454546,12.3,32.49090909090909,48.49090909090909,-17.327272727272728,-1.9909090909090903,3.672727272727273,-8.48181818181818,-0.7000000000000002,3.1454545454545455,-12.718181818181819,0.7000000000000002,5.954545454545455
104,2076.0,,,,,,43.56060606060606,55.657575757575756,104.67575757575757,35.512121212121215,46.624242424242425,75.93939393939394,34.53636363636363,40.92121212121212,56.46666666666666,8.36969696969697,14.545454545454547,48.43939393939394,6.348484848484849,10.354545454545455,28.918181818181818,6.303030303030304,7.8969696969696965,16.615151515151517,0.3787878787878788,5.5606060606060606,43.27272727272727,0.15151515151515152,1.5787878787878786,20.70909090909091,-0.024242424242424246,0.5272727272727272,10.242424242424242,-27.42424242424243,11.918181818181818,30.98787878787879,-4.712121212121213,18.875757575757575,35.74848484848485,12.5,32.53636363636363,48.50303030303031,-17.557575757575755,-2.0696969696969694,3.6424242424242426,-8.506060606060606,-0.7333333333333335,3.0515151515151513,-12.66060606060606,0.7000000000000002,5.848484848484849
105,2077.0,,,,,,43.803030303030305,56.08787878787879,105.77878787878788,35.46060606060606,46.72121212121212,76.1969696969697,34.58181818181818,40.906060606060606,56.33333333333333,8.44848484848485,14.727272727272727,49.196969696969695,6.342424242424242,10.372727272727273,29.090909090909093,6.315151515151515,7.884848484848485,16.575757575757578,0.3939393939393939,5.703030303030303,44.163636363636364,0.15757575757575756,1.5939393939393938,20.945454545454545,-0.021212121212121224,0.5363636363636364,10.212121212121213,-28.521212121212127,11.490909090909092,30.83939393939394,-5.0606060606060606,18.67878787878788,35.74242424242424,12.700000000000001,32.58181818181818,48.515151515151516,-17.78787878787879,-2.148484848484848,3.6121212121212123,-8.53030303030303,-0.7666666666666668,2.9575757575757575,-12.603030303030303,0.7000000000000002,5.742424242424242
106,2078.0,,,,,,44.04545454545455,56.518181818181816,106.88181818181818,35.40909090909091,46.81818181818182,76.45454545454545,34.627272727272725,40.89090909090909,56.199999999999996,8.527272727272727,14.90909090909091,49.95454545454545,6.336363636363636,10.39090909090909,29.263636363636365,6.327272727272727,7.872727272727272,16.53636363636364,0.4090909090909091,5.845454545454546,45.054545454545455,0.16363636363636364,1.6090909090909091,21.181818181818183,-0.018181818181818188,0.5454545454545454,10.181818181818182,-29.618181818181824,11.063636363636364,30.69090909090909,-5.40909090909091,18.481818181818184,35.73636363636364,12.900000000000002,32.627272727272725,48.52727272727273,-18.018181818181816,-2.2272727272727266,3.581818181818182,-8.554545454545455,-0.8000000000000002,2.8636363636363633,-12.545454545454545,0.7000000000000002,5.636363636363637
107,2079.0,,,,,,44.28787878787879,56.94848484848485,107.98484848484848,35.35757575757576,46.915151515151514,76.71212121212122,34.67272727272727,40.875757575757575,56.06666666666666,8.606060606060606,15.09090909090909,50.71212121212121,6.33030303030303,10.40909090909091,29.436363636363637,6.33939393939394,7.86060606060606,16.496969696969696,0.42424242424242425,5.987878787878788,45.945454545454545,0.1696969696969697,1.6242424242424243,21.41818181818182,-0.015151515151515152,0.5545454545454545,10.151515151515152,-30.71515151515152,10.636363636363637,30.542424242424243,-5.757575757575758,18.284848484848485,35.730303030303034,13.100000000000001,32.67272727272727,48.53939393939394,-18.248484848484846,-2.3060606060606057,3.5515151515151517,-8.578787878787878,-0.8333333333333335,2.7696969696969695,-12.487878787878788,0.7000000000000002,5.53030303030303
108,2080.0,,,,,,44.53030303030303,57.37878787878788,109.0878787878788,35.306060606060605,47.01212121212121,76.96969696969697,34.71818181818182,40.86060606060606,55.93333333333333,8.684848484848485,15.272727272727273,51.46969696969697,6.324242424242424,10.427272727272728,29.60909090909091,6.351515151515152,7.848484848484849,16.457575757575757,0.4393939393939394,6.13030303030303,46.836363636363636,0.17575757575757575,1.6393939393939394,21.654545454545456,-0.01212121212121213,0.5636363636363636,10.121212121212121,-31.812121212121216,10.209090909090909,30.393939393939394,-6.106060606060607,18.08787878787879,35.724242424242426,13.3,32.71818181818182,48.551515151515154,-18.478787878787877,-2.3848484848484843,3.521212121212121,-8.603030303030302,-0.8666666666666668,2.6757575757575753,-12.43030303030303,0.7000000000000002,5.424242424242424
109,2081.0,,,,,,44.77272727272727,57.80909090909091,110.19090909090909,35.25454545454546,47.10909090909091,77.22727272727272,34.763636363636365,40.845454545454544,55.8,8.763636363636364,15.454545454545455,52.22727272727273,6.318181818181818,10.445454545454545,29.78181818181818,6.363636363636364,7.836363636363636,16.418181818181818,0.4545454545454546,6.2727272727272725,47.72727272727273,0.18181818181818182,1.6545454545454545,21.89090909090909,-0.009090909090909094,0.5727272727272728,10.09090909090909,-32.909090909090914,9.781818181818183,30.245454545454546,-6.454545454545455,17.89090909090909,35.71818181818182,13.5,32.763636363636365,48.56363636363636,-18.709090909090907,-2.463636363636363,3.4909090909090907,-8.627272727272727,-0.9000000000000001,2.5818181818181816,-12.372727272727271,0.7000000000000002,5.318181818181818
110,2082.0,,,,,,45.015151515151516,58.23939393939394,111.2939393939394,35.2030303030303,47.2060606060606,77.48484848484848,34.809090909090905,40.83030303030303,55.666666666666664,8.842424242424244,15.636363636363637,52.984848484848484,6.312121212121212,10.463636363636363,29.954545454545453,6.375757575757576,7.824242424242424,16.37878787878788,0.4696969696969697,6.415151515151515,48.61818181818182,0.18787878787878787,1.6696969696969697,22.12727272727273,-0.006060606060606072,0.5818181818181818,10.06060606060606,-34.006060606060615,9.354545454545455,30.096969696969698,-6.8030303030303045,17.693939393939395,35.71212121212122,13.700000000000001,32.809090909090905,48.57575757575758,-18.939393939393938,-2.542424242424242,3.4606060606060605,-8.65151515151515,-0.9333333333333336,2.4878787878787874,-12.315151515151515,0.7000000000000002,5.212121212121212
111,2083.0,,,,,,45.25757575757576,58.66969696969697,112.3969696969697,35.151515151515156,47.303030303030305,77.74242424242425,34.85454545454545,40.81515151515151,55.53333333333333,8.921212121212122,15.818181818181818,53.74242424242424,6.306060606060606,10.481818181818182,30.12727272727273,6.387878787878789,7.812121212121212,16.33939393939394,0.48484848484848486,6.557575757575758,49.50909090909091,0.19393939393939394,1.6848484848484848,22.363636363636367,-0.003030303030303036,0.5909090909090908,10.030303030303031,-35.10303030303031,8.927272727272728,29.94848484848485,-7.151515151515152,17.4969696969697,35.70606060606061,13.900000000000002,32.85454545454545,48.587878787878786,-19.169696969696968,-2.6212121212121207,3.43030303030303,-8.675757575757576,-0.9666666666666668,2.3939393939393936,-12.257575757575758,0.7000000000000002,5.1060606060606055
112,2084.0,,,,,,45.5,59.1,113.5,35.1,47.4,78.0,34.9,40.8,55.4,9.0,16.0,54.5,6.3,10.5,30.3,6.4,7.8,16.3,0.5,6.7,50.4,0.2,1.7,22.6,0.0,0.6,10.0,-36.2,8.5,29.8,-7.5,17.3,35.7,14.100000000000001,32.9,48.6,-19.4,-2.6999999999999993,3.4,-8.7,-1.0,2.3,-12.2,0.7000000000000002,5.0
